coding_interest,writing_interest,design_interest,law_interest,medical_interest,math_comfort,empathy,public_speaking,problem_solving,creativity,biology_interest,portfolio_preference,work_environment,subject_preference,top1,top2,top3
0,0,0,0,1,9,5,6,8,5,1,6,0,Commerce,Nurse,AI Engineer,Animator
0,0,0,0,1,3,6,7,10,4,7,1,0,Science,Nurse,Dentist,Marketing Manager
0,0,0,0,1,4,7,7,7,6,6,3,1,Commerce,Nurse,Lawyer,Business Analyst
0,0,0,0,1,6,6,5,5,9,10,10,0,Science,Nurse,Data Scientist,Accountant
0,0,0,0,1,4,4,10,3,3,10,10,1,Commerce,Nurse,Legal Advisor,Dentist
0,0,0,0,1,10,8,9,7,10,6,6,0,Science,Nurse,Content Writer,Public Prosecutor
0,0,0,0,1,4,10,5,8,4,9,8,1,Science,Nurse,Cloud Engineer,Radiologist
0,0,0,0,1,9,8,10,7,9,1,9,0,Commerce,Nurse,Judge,Accountant
0,0,0,0,1,5,3,8,3,9,2,6,0,Commerce,Nurse,Software Engineer,Journalist
0,0,0,0,1,8,10,10,4,8,10,2,0,Commerce,Nurse,Accountant,Lawyer
0,0,0,0,1,8,4,4,7,5,10,7,1,Arts,Nurse,Nurse,Graphic Designer
0,0,0,0,1,8,8,8,6,4,4,2,0,Commerce,Nurse,Lawyer,Legal Advisor
0,0,0,0,1,5,8,3,9,9,4,2,0,Arts,Nurse,Radiologist,Surgeon
0,0,0,0,1,10,10,4,9,5,6,6,0,Arts,Nurse,Editor,Cardiologist
0,0,0,0,1,6,4,3,3,8,9,9,1,Science,Nurse,Content Writer,Public Prosecutor
0,0,0,0,1,7,9,7,7,5,2,6,0,Arts,Nurse,Journalist,Nurse
0,0,0,0,1,9,5,5,4,10,3,7,1,Science,Nurse,Surgeon,Physiotherapist
0,0,0,0,1,3,4,3,7,7,7,10,0,Science,Nurse,Dentist,Psychiatrist
0,0,0,0,1,4,3,9,8,9,4,8,0,Arts,Nurse,Entrepreneur,Accountant
0,0,0,0,1,5,9,9,6,9,1,6,0,Science,Nurse,AI Engineer,Dentist
0,0,0,0,1,3,5,8,8,5,3,3,1,Commerce,Nurse,Graphic Designer,Cybersecurity Analyst
0,0,0,0,1,7,8,3,7,7,2,8,0,Arts,Nurse,Web Developer,Dentist
0,0,0,0,1,9,5,6,7,5,10,1,1,Science,Nurse,Legal Advisor,Neurologist
0,0,0,0,1,4,3,10,6,7,7,8,0,Commerce,Nurse,AI Engineer,Public Prosecutor
0,0,0,0,1,8,6,5,10,3,9,7,1,Science,Nurse,Software Engineer,Public Prosecutor
0,0,0,0,1,10,7,7,8,10,4,10,0,Science,Nurse,Copywriter,Neurologist
0,0,0,0,1,6,3,4,6,3,6,2,0,Commerce,Nurse,Judge,Manager
0,0,0,0,1,9,8,3,3,6,2,10,1,Science,Nurse,Accountant,Animator
0,0,0,0,1,4,3,3,9,3,6,6,1,Science,Nurse,Public Prosecutor,Author
0,0,0,0,1,3,7,10,8,4,7,8,1,Science,Nurse,Doctor,Copywriter
0,0,0,0,1,6,8,5,10,5,10,2,0,Science,Nurse,Author,Entrepreneur
0,0,0,0,1,8,5,7,6,4,5,1,0,Commerce,Nurse,Journalist,Psychiatrist
0,0,0,0,1,7,7,3,5,5,6,4,1,Commerce,Nurse,Radiologist,Dentist
0,0,0,0,1,7,7,8,6,9,2,1,1,Science,Nurse,Neurologist,Accountant
0,0,0,0,1,10,8,4,3,8,3,8,0,Commerce,Nurse,Dentist,Cloud Engineer
0,0,0,0,1,9,8,4,8,8,10,1,1,Arts,Nurse,Legal Advisor,Judge
0,0,0,0,1,8,3,9,9,5,2,7,1,Science,Nurse,Doctor,Author
0,0,0,0,1,8,3,7,8,8,3,1,1,Commerce,Nurse,Copywriter,Cloud Engineer
0,0,0,0,1,5,6,6,10,8,3,10,1,Arts,Nurse,Lawyer,Animator
0,0,0,0,1,10,6,3,7,8,3,9,0,Arts,Nurse,Physiotherapist,Product Designer
0,0,0,0,1,6,5,9,4,7,2,7,0,Arts,Nurse,Graphic Designer,Content Writer
0,0,0,0,1,7,4,10,3,5,8,3,1,Science,Nurse,Corporate Lawyer,Content Writer
0,0,0,0,1,9,3,7,8,6,9,9,1,Arts,Nurse,Data Scientist,Corporate Lawyer
0,0,0,0,1,7,9,6,5,5,1,10,1,Science,Nurse,Editor,Product Designer
0,0,0,0,1,7,4,9,3,10,3,4,1,Science,Nurse,Corporate Lawyer,Cardiologist
0,0,0,0,1,6,7,6,7,7,9,6,1,Science,Nurse,Entrepreneur,Data Scientist
0,0,0,0,1,7,5,10,10,7,9,7,1,Commerce,Nurse,Cardiologist,Doctor
0,0,0,0,1,4,9,10,7,5,3,9,0,Arts,Nurse,Doctor,Neurologist
0,0,0,0,1,8,8,9,10,6,1,8,1,Arts,Nurse,Cardiologist,Copywriter
0,0,0,0,1,4,9,9,3,3,1,1,0,Arts,Nurse,Public Prosecutor,Cardiologist
0,0,0,0,1,4,4,4,9,7,10,4,0,Commerce,Nurse,Radiologist,UI/UX Designer
0,0,0,0,1,6,6,5,7,6,7,7,0,Commerce,Nurse,Editor,Product Designer
0,0,0,0,1,6,10,10,9,3,3,7,1,Science,Nurse,Product Designer,Graphic Designer
0,0,0,0,1,9,3,3,4,6,3,7,0,Science,Pharmacist,Editor,Web Developer
0,0,0,0,1,7,7,5,5,6,5,5,0,Arts,Pharmacist,Corporate Lawyer,Manager
0,0,0,0,1,10,10,3,8,6,4,9,1,Arts,Pharmacist,Public Prosecutor,Software Engineer
0,0,0,0,1,10,5,8,7,8,3,4,0,Science,Pharmacist,Physiotherapist,Business Analyst
0,0,0,0,1,6,10,8,6,9,5,2,0,Commerce,Pharmacist,Accountant,Journalist
0,0,0,0,1,9,3,5,8,8,9,5,0,Commerce,Pharmacist,Web Developer,Author
0,0,0,0,1,8,8,5,7,9,5,2,0,Science,Pharmacist,Graphic Designer,Animator
0,0,0,0,1,6,4,5,3,8,6,8,0,Arts,Pharmacist,Animator,Doctor
0,0,0,0,1,4,10,9,4,3,7,6,0,Arts,Pharmacist,Marketing Manager,Psychiatrist
0,0,0,0,1,9,7,6,6,6,5,9,1,Science,Pharmacist,Accountant,UI/UX Designer
0,0,0,0,1,9,7,4,9,6,1,8,1,Commerce,Pharmacist,Corporate Lawyer,Copywriter
0,0,0,0,1,6,6,3,10,7,1,7,1,Commerce,Pharmacist,Accountant,Manager
0,0,0,0,1,5,5,5,3,7,6,6,0,Science,Pharmacist,Copywriter,AI Engineer
0,0,0,0,1,9,10,4,5,4,5,4,1,Arts,Pharmacist,Author,Software Engineer
0,0,0,0,1,5,7,4,8,4,2,1,1,Science,Pharmacist,Animator,Cardiologist
0,0,0,0,1,8,10,10,6,7,7,5,0,Commerce,Pharmacist,UI/UX Designer,Cloud Engineer
0,0,0,0,1,7,9,6,4,3,8,5,0,Commerce,Pharmacist,Cardiologist,Nurse
0,0,0,0,1,8,8,8,3,9,9,8,0,Science,Pharmacist,Data Scientist,Web Developer
0,0,0,0,1,7,10,4,5,6,10,9,1,Arts,Pharmacist,Doctor,Psychiatrist
0,0,0,0,1,4,3,5,8,5,8,4,0,Arts,Pharmacist,Doctor,Editor
0,0,0,0,1,9,6,9,8,6,4,5,0,Arts,Pharmacist,Manager,UI/UX Designer
0,0,0,0,1,9,4,4,7,3,6,6,1,Commerce,Pharmacist,AI Engineer,Journalist
0,0,0,0,1,6,6,9,8,7,1,10,0,Science,Pharmacist,Product Designer,Accountant
0,0,0,0,1,4,8,8,6,7,9,9,1,Science,Pharmacist,UI/UX Designer,Legal Advisor
0,0,0,0,1,7,5,6,6,7,10,5,0,Science,Pharmacist,Graphic Designer,Nurse
0,0,0,0,1,4,10,6,8,8,5,1,0,Science,Pharmacist,Pharmacist,Product Designer
0,0,0,0,1,10,6,5,7,10,6,2,0,Arts,Pharmacist,Psychiatrist,Legal Advisor
0,0,0,0,1,10,10,6,3,7,1,1,1,Commerce,Pharmacist,AI Engineer,Nurse
0,0,0,0,1,9,8,8,8,5,7,2,0,Science,Pharmacist,Dentist,Judge
0,0,0,0,1,9,8,5,9,8,4,9,0,Science,Pharmacist,Cybersecurity Analyst,Fashion Designer
0,0,0,0,1,8,5,4,10,7,5,9,0,Arts,Pharmacist,Copywriter,Radiologist
0,0,0,0,1,8,3,3,9,9,10,9,0,Commerce,Pharmacist,Software Engineer,Animator
0,0,0,0,1,8,4,5,9,6,8,8,0,Arts,Pharmacist,Cloud Engineer,Software Engineer
0,0,0,0,1,7,5,3,4,3,3,2,1,Science,Pharmacist,Product Designer,Web Developer
0,0,0,0,1,5,5,4,4,6,3,5,1,Science,Pharmacist,UI/UX Designer,Marketing Manager
0,0,0,0,1,5,7,7,8,3,10,1,1,Science,Pharmacist,Entrepreneur,Corporate Lawyer
0,0,0,0,1,3,7,3,9,3,5,7,0,Arts,Pharmacist,Radiologist,Author
0,0,0,0,1,5,7,10,4,6,1,3,0,Commerce,Pharmacist,Entrepreneur,Surgeon
0,0,0,0,1,7,6,8,5,4,10,8,0,Science,Pharmacist,Psychiatrist,Entrepreneur
0,0,0,0,1,10,4,8,3,10,9,6,1,Commerce,Pharmacist,Editor,Physiotherapist
0,0,0,0,1,10,5,6,3,4,4,4,1,Science,Pharmacist,Product Designer,AI Engineer
0,0,0,0,1,7,3,5,5,10,10,5,0,Science,Pharmacist,Business Analyst,AI Engineer
0,0,0,0,1,5,9,10,10,7,2,4,0,Arts,Pharmacist,Pharmacist,Nurse
0,0,0,0,1,3,4,4,9,9,9,8,0,Science,Pharmacist,Corporate Lawyer,Neurologist
0,0,0,0,1,5,3,9,6,3,7,7,0,Science,Pharmacist,Physiotherapist,Cloud Engineer
0,0,0,0,1,3,6,7,10,9,8,6,0,Arts,Pharmacist,Business Analyst,AI Engineer
0,0,0,0,1,8,6,6,7,10,6,7,0,Science,Pharmacist,Graphic Designer,Pharmacist
0,0,0,0,1,4,3,4,9,9,8,2,0,Arts,Pharmacist,Neurologist,Cloud Engineer
0,0,0,0,1,7,5,4,8,3,10,6,1,Commerce,Pharmacist,Lawyer,Copywriter
0,0,0,0,1,5,8,4,6,10,6,2,1,Commerce,Pharmacist,Lawyer,Public Prosecutor
0,0,0,0,1,4,6,5,10,9,9,5,1,Science,Pharmacist,Doctor,Entrepreneur
0,0,0,0,1,9,7,8,7,3,2,2,0,Science,Pharmacist,Dentist,Author
0,0,0,0,1,4,8,10,3,4,5,4,1,Commerce,Pharmacist,Software Engineer,Radiologist
0,0,0,0,1,3,9,3,8,7,8,8,1,Arts,Pharmacist,Surgeon,Animator
0,0,0,0,1,7,5,3,4,6,1,1,0,Commerce,Pharmacist,Nurse,Pharmacist
0,0,0,0,1,8,9,8,8,4,9,3,0,Science,Pharmacist,Business Analyst,Fashion Designer
0,0,0,0,1,5,3,10,5,7,10,4,0,Arts,Pharmacist,Dentist,Business Analyst
0,0,0,0,1,9,7,10,9,5,3,8,1,Science,Pharmacist,Marketing Manager,Nurse
0,0,0,0,1,4,10,9,7,4,8,7,0,Arts,Pharmacist,Software Engineer,Psychiatrist
0,0,0,0,1,6,5,7,8,4,2,3,1,Arts,Pharmacist,Manager,Doctor
0,0,0,0,1,9,4,9,3,7,6,10,1,Arts,Physiotherapist,Legal Advisor,Journalist
0,0,0,0,1,8,5,8,4,7,2,9,1,Science,Physiotherapist,Radiologist,UI/UX Designer
0,0,0,0,1,5,7,9,4,9,10,2,1,Arts,Physiotherapist,Cloud Engineer,Author
0,0,0,0,1,8,4,6,3,6,6,9,0,Arts,Physiotherapist,Corporate Lawyer,Business Analyst
0,0,0,0,1,9,10,3,5,7,10,10,0,Commerce,Physiotherapist,Data Scientist,Judge
0,0,0,0,1,8,10,5,9,10,4,8,1,Commerce,Physiotherapist,Web Developer,Public Prosecutor
0,0,0,0,1,9,10,5,6,6,2,8,0,Commerce,Physiotherapist,Graphic Designer,Journalist
0,0,0,0,1,10,9,3,6,7,2,2,1,Science,Physiotherapist,Neurologist,Entrepreneur
0,0,0,0,1,4,4,9,6,6,8,1,0,Arts,Physiotherapist,Cybersecurity Analyst,Psychiatrist
0,0,0,0,1,8,4,7,9,4,6,9,1,Commerce,Physiotherapist,Public Prosecutor,Cloud Engineer
0,0,0,0,1,10,6,10,10,5,10,8,0,Science,Physiotherapist,Entrepreneur,Cybersecurity Analyst
0,0,0,0,1,7,8,5,4,3,6,9,1,Commerce,Physiotherapist,Neurologist,Software Engineer
0,0,0,0,1,8,9,8,7,8,1,10,0,Science,Physiotherapist,UI/UX Designer,Content Writer
0,0,0,0,1,4,5,7,6,4,4,6,1,Commerce,Physiotherapist,Manager,Web Developer
0,0,0,0,1,3,8,4,3,10,1,7,0,Arts,Physiotherapist,Graphic Designer,Radiologist
0,0,0,0,1,7,7,9,5,8,6,7,1,Arts,Physiotherapist,Graphic Designer,Public Prosecutor
0,0,0,0,1,7,4,3,6,9,2,1,0,Science,Physiotherapist,Graphic Designer,Copywriter
0,0,0,0,1,9,3,4,3,6,2,6,0,Science,Physiotherapist,Graphic Designer,Public Prosecutor
0,0,0,0,1,5,7,5,6,10,3,6,1,Arts,Physiotherapist,Software Engineer,Cybersecurity Analyst
0,0,0,0,1,6,3,8,7,4,7,6,1,Science,Physiotherapist,Data Scientist,Corporate Lawyer
0,0,0,0,1,5,9,8,9,6,7,1,1,Arts,Physiotherapist,Judge,Data Scientist
0,0,0,0,1,7,10,8,3,8,4,10,1,Science,Physiotherapist,Radiologist,Cloud Engineer
0,0,0,0,1,10,10,5,3,7,4,10,0,Commerce,Physiotherapist,Graphic Designer,Pharmacist
0,0,0,0,1,8,10,8,4,6,7,2,0,Commerce,Physiotherapist,Cybersecurity Analyst,Legal Advisor
0,0,0,0,1,5,9,4,9,9,8,7,1,Arts,Physiotherapist,Nurse,Lawyer
0,0,0,0,1,9,3,5,5,3,4,8,1,Commerce,Physiotherapist,Pharmacist,Physiotherapist
0,0,0,0,1,10,4,6,7,10,4,2,0,Science,Physiotherapist,Nurse,Accountant
0,0,0,0,1,9,10,5,3,5,8,5,0,Commerce,Physiotherapist,Radiologist,Judge
0,0,0,0,1,10,9,8,5,9,5,1,0,Commerce,Physiotherapist,Entrepreneur,Content Writer
0,0,0,0,1,9,9,7,8,8,5,3,0,Arts,Physiotherapist,Legal Advisor,Cybersecurity Analyst
0,0,0,0,1,7,8,6,10,8,9,9,0,Commerce,Physiotherapist,Cybersecurity Analyst,Dentist
0,0,0,0,1,8,6,7,4,10,1,4,0,Science,Physiotherapist,Judge,Physiotherapist
0,0,0,0,1,5,8,5,6,9,8,2,1,Arts,Physiotherapist,Editor,Accountant
0,0,0,0,1,3,6,7,10,4,1,2,0,Arts,Physiotherapist,Animator,Dentist
0,0,0,0,1,9,8,10,6,3,1,7,1,Commerce,Physiotherapist,Author,Web Developer
0,0,0,0,1,6,8,4,8,7,4,5,1,Science,Physiotherapist,Fashion Designer,Radiologist
0,0,0,0,1,10,10,9,6,10,10,5,0,Arts,Physiotherapist,Cybersecurity Analyst,Content Writer
0,0,0,0,1,3,7,5,8,7,1,1,1,Arts,Physiotherapist,Nurse,Judge
0,0,0,0,1,9,8,3,9,6,8,9,0,Arts,Physiotherapist,Cloud Engineer,Surgeon
0,0,0,0,1,5,9,3,9,9,9,7,1,Arts,Physiotherapist,UI/UX Designer,Radiologist
0,0,0,0,1,7,10,3,3,3,8,1,1,Science,Physiotherapist,Corporate Lawyer,Animator
0,0,0,0,1,6,3,4,3,6,7,8,1,Commerce,Physiotherapist,Cloud Engineer,Product Designer
0,0,0,0,1,10,9,4,3,7,6,8,0,Arts,Physiotherapist,Lawyer,Copywriter
0,0,0,0,1,10,8,3,9,8,5,8,0,Science,Physiotherapist,Psychiatrist,Animator
0,0,0,0,1,4,7,10,7,6,3,4,0,Science,Physiotherapist,Lawyer,Cybersecurity Analyst
0,0,0,0,1,10,9,5,10,4,9,8,0,Arts,Physiotherapist,Data Scientist,Graphic Designer
0,0,0,0,1,10,3,3,8,9,7,7,0,Science,Physiotherapist,Radiologist,Software Engineer
0,0,0,0,1,5,3,3,3,7,3,6,1,Arts,Physiotherapist,Nurse,Pharmacist
0,0,0,0,1,6,8,5,10,10,4,8,0,Science,Physiotherapist,Neurologist,Doctor
0,0,0,0,1,4,4,10,7,9,9,5,0,Science,Physiotherapist,Corporate Lawyer,Web Developer
0,0,0,0,1,9,3,4,7,3,8,5,0,Arts,Physiotherapist,Product Designer,Doctor
0,0,0,0,1,5,3,5,6,9,3,4,1,Commerce,Physiotherapist,Fashion Designer,Marketing Manager
0,0,0,0,1,7,6,6,9,8,3,4,0,Science,Physiotherapist,Cybersecurity Analyst,Nurse
0,0,0,0,1,4,4,6,5,7,4,4,0,Commerce,Physiotherapist,Nurse,Cybersecurity Analyst
0,0,0,0,1,10,5,5,4,6,8,4,1,Arts,Physiotherapist,Content Writer,Doctor
0,0,0,0,1,8,9,7,4,8,5,6,1,Arts,Physiotherapist,Cardiologist,Cloud Engineer
0,0,0,0,1,10,4,5,5,10,3,1,1,Commerce,Physiotherapist,Corporate Lawyer,Judge
0,0,0,0,1,8,4,8,5,8,2,3,1,Science,Physiotherapist,Manager,Cloud Engineer
0,0,0,0,1,8,3,10,8,10,2,10,1,Commerce,Physiotherapist,Psychiatrist,Business Analyst
0,0,0,0,1,8,5,4,6,3,5,3,0,Commerce,Physiotherapist,Cloud Engineer,Web Developer
0,0,0,0,1,9,7,10,4,8,8,7,1,Commerce,Cardiologist,Journalist,Software Engineer
0,0,0,0,1,9,8,8,3,6,9,2,1,Science,Cardiologist,Editor,Judge
0,0,0,0,1,6,8,10,3,6,6,7,1,Commerce,Cardiologist,Author,Public Prosecutor
0,0,0,0,1,5,7,8,3,8,10,1,1,Science,Cardiologist,Software Engineer,Data Scientist
0,0,0,0,1,9,9,8,6,9,9,9,0,Commerce,Cardiologist,Accountant,Software Engineer
0,0,0,0,1,8,5,10,4,4,7,4,1,Commerce,Cardiologist,Cloud Engineer,Journalist
0,0,0,0,1,3,4,5,3,8,3,4,0,Arts,Cardiologist,Surgeon,Accountant
0,0,0,0,1,4,9,9,9,6,4,1,0,Arts,Cardiologist,Accountant,Surgeon
0,0,0,0,1,9,9,3,10,7,4,9,0,Commerce,Cardiologist,Cloud Engineer,Radiologist
0,0,0,0,1,8,3,7,8,9,3,8,1,Commerce,Cardiologist,Data Scientist,Fashion Designer
0,0,0,0,1,6,8,3,9,7,9,2,1,Arts,Cardiologist,Data Scientist,Editor
0,0,0,0,1,9,3,8,4,3,1,6,1,Science,Cardiologist,Fashion Designer,UI/UX Designer
0,0,0,0,1,6,10,6,5,9,3,4,0,Arts,Cardiologist,Editor,Product Designer
0,0,0,0,1,4,3,9,6,9,1,3,0,Arts,Cardiologist,Journalist,Fashion Designer
0,0,0,0,1,7,5,7,3,10,3,7,0,Science,Cardiologist,Author,Animator
0,0,0,0,1,4,3,4,4,10,6,8,0,Commerce,Cardiologist,Accountant,Journalist
0,0,0,0,1,8,4,10,8,10,10,10,0,Arts,Cardiologist,Author,UI/UX Designer
0,0,0,0,1,8,6,3,10,10,3,3,0,Arts,Cardiologist,Physiotherapist,Web Developer
0,0,0,0,1,5,9,10,7,5,6,8,1,Science,Cardiologist,Data Scientist,Product Designer
0,0,0,0,1,7,9,5,5,9,3,2,0,Commerce,Cardiologist,Copywriter,Nurse
0,0,0,0,1,10,3,5,7,3,7,10,1,Science,Cardiologist,Editor,Psychiatrist
0,0,0,0,1,5,10,3,4,3,2,3,0,Science,Cardiologist,Copywriter,Editor
0,0,0,0,1,10,5,8,5,8,1,10,0,Commerce,Cardiologist,UI/UX Designer,Business Analyst
0,0,0,0,1,7,3,7,10,10,9,7,0,Commerce,Cardiologist,Pharmacist,Content Writer
0,0,0,0,1,9,8,5,9,9,8,2,1,Arts,Cardiologist,Cybersecurity Analyst,Legal Advisor
0,0,0,0,1,10,10,10,7,9,5,10,1,Science,Cardiologist,Radiologist,Web Developer
0,0,0,0,1,6,3,4,3,8,3,10,0,Science,Cardiologist,Legal Advisor,Pharmacist
0,0,0,0,1,5,9,4,5,7,5,6,1,Science,Cardiologist,Nurse,UI/UX Designer
0,0,0,0,1,9,5,7,6,3,6,1,1,Arts,Cardiologist,Surgeon,Content Writer
0,0,0,0,1,10,5,5,4,5,10,7,1,Science,Cardiologist,Accountant,Content Writer
0,0,0,0,1,7,3,7,5,10,4,1,1,Commerce,Cardiologist,Public Prosecutor,Cardiologist
0,0,0,0,1,9,4,4,7,5,1,8,1,Arts,Cardiologist,Entrepreneur,Surgeon
0,0,0,0,1,7,5,3,10,8,1,3,1,Commerce,Cardiologist,Doctor,Author
0,0,0,0,1,6,4,5,4,7,7,4,0,Science,Cardiologist,Radiologist,Dentist
0,0,0,0,1,3,6,4,9,10,9,6,1,Commerce,Cardiologist,Editor,Dentist
0,0,0,0,1,7,4,5,8,3,3,4,0,Arts,Cardiologist,Entrepreneur,Cloud Engineer
0,0,0,0,1,4,10,4,4,3,7,6,0,Science,Cardiologist,Software Engineer,Legal Advisor
0,0,0,0,1,8,3,9,8,5,5,8,0,Science,Cardiologist,Cybersecurity Analyst,Entrepreneur
0,0,0,0,1,8,9,10,6,6,9,6,1,Science,Cardiologist,Fashion Designer,Journalist
0,0,0,0,1,9,6,7,8,10,7,9,1,Science,Cardiologist,Psychiatrist,Radiologist
0,0,0,0,1,5,8,10,9,10,1,7,1,Arts,Cardiologist,Business Analyst,Surgeon
0,0,0,0,1,6,4,10,7,3,6,6,1,Arts,Cardiologist,Pharmacist,Marketing Manager
0,0,0,0,1,8,5,8,5,5,5,2,1,Arts,Cardiologist,Cloud Engineer,Surgeon
0,0,0,0,1,6,7,8,10,8,9,9,1,Commerce,Cardiologist,Software Engineer,Fashion Designer
0,0,0,0,1,10,7,9,5,4,3,8,1,Commerce,Cardiologist,Web Developer,Software Engineer
0,0,0,0,1,7,8,10,4,9,4,8,0,Science,Cardiologist,Author,Manager
0,0,0,0,1,7,9,4,6,3,4,10,1,Commerce,Cardiologist,Software Engineer,Marketing Manager
0,0,0,0,1,4,3,8,7,3,3,9,0,Science,Cardiologist,Judge,Pharmacist
0,0,0,0,1,6,8,10,5,10,8,2,1,Commerce,Cardiologist,Physiotherapist,Pharmacist
0,0,0,0,1,9,10,3,10,4,1,3,0,Science,Cardiologist,Legal Advisor,Entrepreneur
0,0,0,0,1,3,7,5,7,4,7,1,1,Science,Cardiologist,AI Engineer,Cloud Engineer
0,0,0,0,1,7,3,5,9,9,3,6,0,Science,Cardiologist,Software Engineer,Cybersecurity Analyst
0,0,0,0,1,4,7,10,7,9,9,5,0,Science,Cardiologist,Surgeon,Web Developer
0,0,0,0,1,3,5,10,5,7,1,6,0,Arts,Cardiologist,Cardiologist,Journalist
0,0,0,0,1,3,7,6,7,3,2,1,0,Science,Cardiologist,Web Developer,Product Designer
0,0,0,0,1,8,4,6,10,4,4,10,1,Arts,Cardiologist,Content Writer,Lawyer
0,0,0,0,1,8,9,7,3,3,6,9,1,Arts,Cardiologist,Physiotherapist,Marketing Manager
0,0,0,0,1,8,6,10,7,6,6,6,0,Arts,Cardiologist,Data Scientist,Pharmacist
0,0,0,0,1,7,6,7,9,8,3,3,0,Arts,Cardiologist,Judge,AI Engineer
0,0,0,0,1,8,7,10,6,8,5,6,1,Arts,Cardiologist,Cardiologist,Neurologist
0,0,0,0,1,3,6,5,8,5,2,3,1,Science,Neurologist,Cloud Engineer,Legal Advisor
0,0,0,0,1,4,8,8,7,9,3,8,0,Commerce,Neurologist,Software Engineer,Content Writer
0,0,0,0,1,5,5,5,8,7,5,7,0,Science,Neurologist,Marketing Manager,Dentist
0,0,0,0,1,4,6,9,5,5,10,5,0,Arts,Neurologist,Lawyer,Nurse
0,0,0,0,1,3,10,8,5,6,7,2,0,Science,Neurologist,Corporate Lawyer,Editor
0,0,0,0,1,7,6,9,5,8,10,7,0,Arts,Neurologist,Manager,Accountant
0,0,0,0,1,8,9,3,4,5,5,9,1,Science,Neurologist,Accountant,Dentist
0,0,0,0,1,6,7,7,4,4,6,8,0,Arts,Neurologist,Cloud Engineer,Editor
0,0,0,0,1,9,9,9,9,10,10,5,1,Commerce,Neurologist,Software Engineer,Lawyer
0,0,0,0,1,9,5,8,3,8,10,3,1,Science,Neurologist,Radiologist,Legal Advisor
0,0,0,0,1,3,7,10,9,3,4,9,1,Science,Neurologist,Copywriter,Corporate Lawyer
0,0,0,0,1,7,9,4,10,10,8,8,0,Arts,Neurologist,Business Analyst,Cybersecurity Analyst
0,0,0,0,1,6,9,6,7,8,6,8,1,Commerce,Neurologist,Physiotherapist,Corporate Lawyer
0,0,0,0,1,10,4,5,10,4,7,2,0,Arts,Neurologist,Copywriter,Public Prosecutor
0,0,0,0,1,9,8,4,5,4,2,3,0,Arts,Neurologist,UI/UX Designer,Doctor
0,0,0,0,1,10,7,4,10,5,2,10,0,Commerce,Neurologist,Judge,Editor
0,0,0,0,1,10,5,10,10,7,4,8,1,Arts,Neurologist,Accountant,Copywriter
0,0,0,0,1,7,7,7,5,9,8,1,0,Science,Neurologist,Neurologist,Pharmacist
0,0,0,0,1,10,10,9,4,3,9,2,0,Science,Neurologist,Radiologist,Product Designer
0,0,0,0,1,8,6,7,3,8,3,7,1,Commerce,Neurologist,Legal Advisor,Graphic Designer
0,0,0,0,1,8,3,5,6,8,2,4,1,Arts,Neurologist,Product Designer,Lawyer
0,0,0,0,1,4,5,4,7,3,5,8,0,Commerce,Neurologist,Author,Graphic Designer
0,0,0,0,1,8,10,6,7,8,10,9,0,Science,Neurologist,Cloud Engineer,Dentist
0,0,0,0,1,9,6,10,5,6,4,5,1,Science,Neurologist,Manager,Data Scientist
0,0,0,0,1,7,9,9,7,8,1,8,0,Arts,Neurologist,Animator,Psychiatrist
0,0,0,0,1,10,8,6,6,8,9,9,0,Commerce,Neurologist,Doctor,Cybersecurity Analyst
0,0,0,0,1,7,10,8,3,5,3,1,0,Commerce,Neurologist,Software Engineer,Public Prosecutor
0,0,0,0,1,10,10,8,4,5,2,2,0,Science,Neurologist,Copywriter,Author
0,0,0,0,1,8,8,4,10,4,3,9,1,Science,Neurologist,Content Writer,Nurse
0,0,0,0,1,6,3,9,10,8,10,6,1,Arts,Neurologist,Business Analyst,Animator
0,0,0,0,1,6,6,10,5,6,2,5,0,Commerce,Neurologist,Neurologist,Public Prosecutor
0,0,0,0,1,7,8,3,5,6,6,5,0,Commerce,Neurologist,AI Engineer,Legal Advisor
0,0,0,0,1,7,4,4,9,6,3,9,1,Arts,Neurologist,Business Analyst,Cloud Engineer
0,0,0,0,1,6,5,5,5,6,5,5,0,Commerce,Neurologist,Graphic Designer,Software Engineer
0,0,0,0,1,10,7,5,6,5,3,5,0,Arts,Neurologist,Physiotherapist,Dentist
0,0,0,0,1,10,6,3,9,4,7,9,1,Science,Neurologist,Nurse,Doctor
0,0,0,0,1,3,9,4,4,3,8,3,0,Arts,Neurologist,Journalist,Manager
0,0,0,0,1,7,7,5,6,7,5,5,1,Arts,Neurologist,Public Prosecutor,Author
0,0,0,0,1,4,5,5,10,6,9,4,1,Commerce,Neurologist,Neurologist,Corporate Lawyer
0,0,0,0,1,3,7,4,8,6,1,7,1,Science,Neurologist,Cardiologist,Journalist
0,0,0,0,1,5,10,8,6,8,3,7,1,Commerce,Neurologist,Corporate Lawyer,Nurse
0,0,0,0,1,7,5,3,6,3,7,2,0,Science,Neurologist,Software Engineer,Pharmacist
0,0,0,0,1,5,9,7,10,10,4,3,1,Arts,Neurologist,Marketing Manager,Data Scientist
0,0,0,0,1,4,6,7,8,3,2,9,1,Arts,Neurologist,Corporate Lawyer,UI/UX Designer
0,0,0,0,1,7,6,7,8,3,4,10,1,Science,Neurologist,Psychiatrist,Accountant
